3,Moody joins up with England. Lewis Moody has flown to Dublin to join England's camp ahead of their RBS Six Nations game against Ireland on Sunday.
1,Cage film's third week at US top. Nicolas Cage movie National Treasure has topped the US and Canada box office for the third week in a row.
3,Mourinho takes swipe at Arsenal. Chelsea boss Jose Mourinho has attempted to pile the pressure on title rivals Arsenal ahead of the Gunners facing Newcastle on Wednesday.
2,GE sees 'excellent' world economy. US behemoth General Electric has posted an 18% jump in quarterly sales
4,Blair rejects Tory terror offer. Tony Blair has rejected a Conservative compromise offer that could have eased the passage of anti-terror legislation.
2,US crude prices surge above $53. US crude prices have soared to fresh four-month highs above $53 in the US as refinery problems propelled petrol prices to an all-time high.
4,Tsunami debt deal to be announced. Chancellor Gordon Brown has said he hopes to announce a deal to suspend debt interest repayments by tsunami-hit nations later on Friday.
2,Police detain Chinese milk bosses. Chinese police have detained three top executives at milk firm Yili
5,Movie body hits peer-to-peer nets. The movie industry has struck out at file-sharing networks with another round of lawsuits in the US.
3,Cole faces lengthy injury lay-off. Aston Villa's Carlton Cole could be out for six weeks with a knee injury.
4,Talks aim to avert pension strike. Talks aimed at averting a series of national strikes over pensions reforms will take place this weekend.
2,"'Post-Christmas lull' in lending. UK mortgage lending showed a ""post-Christmas lull"" in January"
3,Tomlinson stays focused on Europe. Long jumper Chris Tomlinson has cut his schedule to ensure he is fully fit for the European Indoor Championships.
3,Wales coach elated with win. Mike Ruddock paid tribute to his Wales side after they came from 15-6 down to beat France 24-18 in the Six Nations.
5,Gadget show heralds MP3 season. Partners of those who love their hi-tech gear may want to get their presents in early as experts predict a gadget shortage this Christmas.
4,More reforms ahead says Milburn. Labour will continue to pursue controversial reforms if it wins a third term in power
2,"Golden rule 'intact' says ex-aide. Chancellor Gordon Brown will meet his golden economic rule ""with a margin to spare"""
2,Strong quarterly growth for Nike. Nike has reported its best second-quarter earnings
3,What now for Kelly Holmes?. Last April
1,Godzilla gets Hollywood fame star. Movie monster Godzilla has received a star on Hollywood's Walk of Fame
5,BBC leads interactive Bafta wins. The BBC and the National Theatre have led the field at this year's Interactive Bafta awards.
5,Broadband fuels online change. Fast web access is encouraging more people to express themselves online
4,Tory leader quits legal position. David McLetchie has resigned from his post as a partner in a legal firm following criticism over his dual role.
2,Yukos seeks court action on sale. Yukos will return to a US court on Wednesday to seek sanctions against Baikal Finance Group
1,Church urges Nelly show boycott. Church ministers are trying to prevent rapper Nelly performing in Arkansas
2,Wembley firm won't make a profit. Shares in Multiplex Group
4,Boothroyd calls for Lords speaker. Betty Boothroyd has said the House of Lords needs its own Speaker and that peers should lead the way on reforming the upper chamber.
3,Henman decides to quit Davis Cup. Tim Henman has retired from Great Britain's Davis Cup team.
2,The 'ticking budget' facing the US. The budget proposals laid out by the administration of US President George W Bush are highly controversial. The Washington-based Economic Policy Institute
5,Apple laptop is 'greatest gadget'. The Apple Powerbook 100 has been chosen as the greatest gadget of all time
2,Profits slide at India's Dr Reddy. Profits at Indian drugmaker Dr Reddy's fell 93% as research costs rose and sales flagged.
2,News Corp makes $5.4bn Fox offer. News Corporation is seeking to buy out minority investors in Fox Entertainment Group
3,Newcastle 27-27 Gloucester. Newcastle centre Mathew Tait answered his critics as he scored one try and made another
2,Peugeot deal boosts Mitsubishi. Struggling Japanese car maker Mitsubishi Motors has struck a deal to supply French car maker Peugeot with 30
4,Faith schools citizenship warning. Schools must improve the quality of citizenship lessons - or social cohesion and democracy will suffer
1,Keanu Reeves given Hollywood star. Actor Keanu Reeves
1,Film star Fox behind theatre bid. Leading actor Edward Fox is one of the men behind plans to reopen a Swansea theatre thought to be Wales' oldest.
4,Tories plan migrant health checks. Non-European Union citizens wanting to work in the UK will have to undergo tests for Tuberculosis and HIV
4,Defiant hunts put ban to the test. Thousands of hunt supporters have been out on the first day of hunting in England and Wales after the ban on hunting with dogs came into force.
1,Vera Drake leads UK Oscar hopes. Mike Leigh's film Vera Drake will lead British hopes at this year's Academy Awards after getting three nominations.
3,Celts savour Grand Slam prospect. The Six Nations has heralded a new order in northern hemisphere rugby this year and Wales and Ireland rather than traditional big guns France and England face a potential Grand Slam play-off in three weeks' time.
5,Mobile picture power in your pocket. How many times have you wanted to have a camera to hand to catch an unexpected event that would make headlines?
3,Finnan says Irish can win group. Steve Finnan believes the Republic of Ireland can qualify directly for the World Cup finals.
1,Johnny and Denise lose Passport. Johnny Vaughan and Denise Van Outen's Saturday night entertainment show Passport to Paradise will not return to screens
1,Mogul Wilson backing UK rap band. Tony Wilson
3,Henin-Hardenne beaten on comeback. Justine Henin-Hardenne lost to Elena Dementieva in a comeback exhibition match in Belgium on Sunday for her second defeat in two days.
1,Adventure tale tops awards. Young book fans have voted Fergus Crane
3,Bekele sets sights on world mark. Olympic 10
3,Mansfield 0-1 Leyton Orient. An second-half goal from Andy Scott condemned Mansfield to a ninth successive game without a win.
5,Warnings on woeful wi-fi security. Companies are getting worse at keeping their wireless data networks secure.
2,Yukos bankruptcy 'not US matter'. Russian authorities do not have to abide by any US court decisions taken with regard to troubled oil giant Yukos
4,"E-University 'disgraceful waste'. A failed government scheme to offer UK university courses online has been branded a ""disgraceful waste"" by MPs."
5,Cable offers video-on-demand. Cable firms NTL and Telewest have both launched video-on-demand services as the battle between satellite and cable TV heats up.
2,Disney settles disclosure charges. Walt Disney has settled charges from US federal regulators that it failed to disclose how family members of directors were employed by the company.
1,Branson show flops on US screens. Entrepreneur Sir Richard Branson's US TV show
5,Fast moving phone viruses appear. Security firms are warning about several mobile phone viruses that can spread much faster than similar bugs.
4,Straw attacked on China arms. Moves to lift the European Union's ban on arms exports to China have been condemned by human rights groups and the Conservatives.
5,Mobiles 'not media players yet'. Mobiles are not yet ready to be all-singing
2,Argentina closes $102.6bn debt swap. Argentina is set to close its $102.6bn (Â£53.51bn) debt restructuring offer for bondholders later on Friday
4,Straw backs ending China embargo. UK Foreign Secretary Jack Straw has defended plans to end the European Union's arms embargo on China
3,England 'to launch ref protest'. England will protest to the International Rugby Board (IRB) about the referee's performance in the defeat by Ireland
5,Digital UK driven by net and TV. The UK's adoption of digital TV and broadband has helped make it the fourth most digitally-savvy nation in Europe
1,Buffy creator joins Wonder Woman. The creator of Buffy the Vampire Slayer is to take on a new female superhero after signing up to write and direct the Wonder Woman movie.
2,Ore costs hit global steel firms. Shares in steel firms have dropped worldwide amid concerns that higher iron ore costs will hit profit growth.
2,Bush to outline 'toughest' budget. President Bush is to send his toughest budget proposals to date to the US Congress
3,"Blues slam Blackburn over Savage. Birmingham have confirmed Blackburn made a bid for Robbie Savage - but managing director Karen Brady has called it ""derisory""."
5,Freeze on anti-spam campaign. A campaign by Lycos Europe to target spam-related websites appears to have been put on hold.
3,Wenger keeping faith with Almunia. Arsene Wenger has pledged to keep faith with stand-in keeper Manuel Almunia for the crunch week which could define Arsenal's season.
5,Software watching while you work. Software that can not only monitor every keystroke and action performed at a PC but also be used as legally binding evidence of wrong-doing has been unveiled.
2,Algeria hit by further gas riots. Algeria suffered a weekend of violent protests against government plans to raise gas prices
3,"TV calls after Carroll error. Spurs boss Martin Jol said his team were ""robbed"" at Manchester United after Pedro Mendes' shot clearly crossed the line but was not given."
1,Charity single for quake relief. Singers including Sir Cliff Richard and Boy George are recording a charity single to help raise funds for victims of the Asian tsunami.
4,Leaders meet over Turkish EU bid. Tony Blair has met Italian Prime Minister Silvio Berlusconi and German Chancellor Gerhard Schroeder to talk about Turkey entering the EU.
4,Clarke plans migrant point scheme. Anyone planning to move to the UK will have to pass a test to prove they can contribute to the country
4,"Retirement age could be scrapped. The ""myth that ageing is a barrier"" to contributing to society needs to be ""exploded"""
4,Tories reject rethink on axed MP. Sacked MP Howard Flight's local Conservative association has insisted he will not be its candidate at the general election.
5,Home phones face unclear future. The fixed line phone in your home could soon be an endangered species.
3,Gallas sees two-horse race. Chelsea's William Gallas believes they will battle it out with Arsenal for the Premiership in the coming months.
3,Robben sidelined with broken foot. Chelsea winger Arjen Robben has broken two metatarsal bones in his foot and will be out for at least six weeks.
2,Economy 'stronger than forecast'. The UK economy probably grew at a faster rate in the third quarter than the 0.4% reported
3,Irish finish with home game. Republic of Ireland manager Brian Kerr has been granted his wish for a home game as the final World Cup qualifier.
4,Howard 'truanted to play snooker'. Conservative leader Michael Howard has admitted he used to play truant to spend time with his school friends at a snooker hall.
1,Sundance to honour foreign films. International films will be given the same prominence as US films at next year's Sundance Film Festival
2,India's Deccan gets more planes. Air Deccan has signed a deal to acquire 36 planes from Avions de Transport Regional (ATR).
1,Beatles suits sell for $110. Four suits worn by the Beatles on their Please Please Me album cover have sold for $110
5,Microsoft seeking spyware trojan. Microsoft is investigating a trojan program that attempts to switch off the firm's anti-spyware software.
1,Patti Smith to host arts festival. Rock star Patti Smith has been made artistic director of this year's Meltdown festival
3,Holmes feted with further honour. Double Olympic champion Kelly Holmes has been voted European Athletics (EAA) woman athlete of 2004 in the governing body's annual poll.
3,Dibaba breaks 5. Ethiopia's Tirunesh Dibaba set a new world record in winning the women's 5
3,Owen delighted with Real display. Michael Owen revelled in his return to the to the Real Madrid starting line-up and inspired a 3-1 win over Real Betis on Wednesday by scoring the first goal.
4,"Falconer rebuts 'charade' claims. Concessions on a bill which critics claim would allow euthanasia ""through the back door"" were not a political ploy"
5,Games 'deserve a place in class'. Computer games could enhance learning and have a legitimate place in the classroom
2,Manufacturing recovery 'slowing'. UK manufacturing grew at its slowest pace in one-and-a-half years in January
3,Man Utd stroll to Cup win. Wayne Rooney made a winning return to Everton as Manchester United cruised into the FA Cup quarter-finals.
4,Wales 'must learn health lessons'. The new health minister for Wales says there are lessons to learn from England in tackling waiting lists.
3,O'Connell rejects Lions rumours. Ireland and Munster lock Paul O'Connell has dismissed media reports linking him to the captaincy of the Lions tour to New Zealand this summer.
3,Time to get tough on friendlies?. For an international manager
3,Bellamy fined after row. Newcastle have fined their Welsh striker Craig Bellamy two weeks' wages - about Â£80
4,Profile: David Miliband. David Miliband's rapid rise through the ranks of government continues with his promotion to Cabinet Office minister.
5,Computer grid to help the world. Your computer can now help solve the world's most difficult health and social problems.
4,UKIP candidate suspended. Eurosceptic party UKIP have suspended a candidate for allegedly suggesting the criminally insane should be killed.
3,Newcastle line up Babayaro. Newcastle manager Graeme Souness is closing in on signing Chelsea defender Celestine Babayaro when the transfer window reopens.
2,South African car demand surges. Car manufacturers with plants in South Africa
1,US charity anthem is re-released. We Are The World
2,Bush budget seeks deep cutbacks. President Bush has presented his 2006 budget
3,Roddick splits from coach Gilbert. Andy Roddick has ended an 18-month association with coach Brad Gilbert which yielded the US Open title and saw the American become world number one.
4,Tories attack burglar 'U-turns'. Tory leader Michael Howard has accused Tony Blair of performing U-turns over rules on using force against burglars.
5,GTA sequel is criminally good. The Grand Theft Auto series of games have set themselves the very highest of standards in recent years
3,Parry relishes Anfield challenge. BBC Sport reflects on the future for Liverpool after our exclusive interview with chief executive Rick Parry.
3,Kirwan demands Italy consistency. Italy coach John Kirwan has challenged his side to match the performance they produced in pushing Ireland close when they meet Wales on Saturday.
1,Briton wins short film Oscar. Three of the five nominees in the live-action short film category at this year's Oscars were British. For Andrea Arnold
4,"Mandelson warning to BBC. The BBC should steer away from ""demonising"" ex-Downing Street media chief Alastair Campbell"
4,Ministers deny care sums 'wrong'. Ministers have insisted they are committed to free personal care for the elderly despite research suggesting the cost of the policy was under-estimated.
1,Versace art portfolio up for sale. The art collection of murdered fashion designer Gianni Versace could fetch up to Â£9m ($17m) when it is auctioned in New York and London later this year.
3,Spain coach faces racism inquiry. Spain's Football Federation has initiated disciplinary action against national coach Luis Aragones over racist comments about Thierry Henry.
5,Napster offers rented music to go. Music downloading
5,Fast lifts rise into record books. Two high-speed lifts at the world's tallest building have been officially recognised as the planet's fastest.
2,Booming markets shed few tears. The market
3,Merritt close to indoor 400m mark. Teenager LaShawn Merritt ran the third fastest indoor 400m of all time at the Fayetteville Invitational meeting.
3,Robertson out to retain Euro lure. Hearts manager John Robertson hopes a place in the knock-out stages of the Uefa Cup could help keep some of his out-of-contract players at the club.
3,England 17-18 France. England suffered an eighth defeat in 11 Tests as scrum-half Dimitri Yachvili booted France to victory at Twickenham.
2,Yukos drops banks from court bid. Russian oil company Yukos has dropped the threat of legal action against five banks it had accused of involvement in the sale of its key Yugansk unit.
4,Taxes must be trusted - Kennedy. Public trust in taxes is breaking down because Labour and Tories are not being straight with people on the issue
4,Blair rejects Iraq advice calls. Tony Blair has rejected calls for the publication of advice on the legality of the Iraq war amid growing calls for an investigation.
2,Weak data buffets French economy. A batch of downbeat government data has cast doubt over the French economy's future prospects.
3,IAAF will contest Greek decision. The International Association of Athletics Federations will appeal against the acquittal of Greek athletes Kostas Kenteris and Katerina Thanou.
1,Fox 'too reliant on reality TV'. The head of US TV network Fox has admitted the broadcaster had relied too heavily on reality TV shows such as the poor-rating Who's Your Daddy.
4,Anglers 'could face prosecution'. Anglers and fishermen could find themselves prosecuted under plans to crack down on animal cruelty
4,Correction agency plans dropped. Plans to create a single correctional agency for Scotland have been scrapped.
2,Britannia members' Â£42m windfall. More than 800
1,Ray DVD beats box office takings. Oscar-nominated film biopic Ray has surpassed its US box office takings with a combined tally of $80m (Â£43m) from DVD and video sales and rentals.
3,Jones medals 'must go if guilty'. World Anti-Doping Agency (WADA) chief Dick Pound says Marion Jones should be stripped of all her medals if found guilty of taking banned substances.
4,EU rules 'won't stop UK spending'. The shape of the UK's economy In graphics
2,BMW cash to fuel Mini production. Less than four years after the new Mini was launched
2,House prices suffer festive fall. UK house prices fell 0.7% in December
1,US TV special for tsunami relief. A US television network will screen a celebrity TV special to benefit the tsunami relief effort in South Asia.
3,Corry backs skipper Robinson. England forward Martin Corry says Jason Robinson is the right man to lead the national team back to winning ways.
4,Will the Budget bring out smiling voters?. As Tory spokesman Oliver Letwin said - any chancellor would use his pre-election budget to offer some vote winning sweeteners
1,Public show for Reynolds portrait. Sir Joshua Reynolds' Portrait of Omai will get a public airing following fears it would stay hidden because of an export wrangle.
5,Dublin hi-tech labs to shut down. Dublin's hi-tech research laboratory
3,England claim Dubai Sevens glory. England beat Fiji 26-21 in a dramatic final in Dubai to win the first IRB Sevens event of the season.
1,T in the Park sells out in days. Tickets for Scotland's biggest music festival have sold out in record time
4,Budget to set scene for election. Gordon Brown will seek to put the economy at the centre of Labour's bid for a third term in power when he delivers his ninth Budget at 1230 GMT. He is expected to stress the importance of continued economic stability
1,Hard act to follow for OutKast. US rap duo OutKast's trio of trophies at the MTV Europe Awards crowns a year of huge success for the band.
4,Brown names 16 March for Budget. Chancellor Gordon Brown will deliver his Budget to the House of Commons on 16 March
1,Actress Roberts takes spider role. Actress Julia Roberts will play the part of a spider in a new film version of children's classic Charlotte's Web.
3,South Africa sweep top awards. South Africa's Schalk Burger was named player of the year as the Tri-Nations champions swept the top honours at the International Rugby Board's awards.
3,Gatlin and Hayes win Owen awards. American Olympic stars Justin Gatlin and Joanna Hayes have been named the winners of the 2004 Jesse Owens Awards
2,Monsanto fined $1.5m for bribery. The US agrochemical giant Monsanto has agreed to pay a $1.5m (Â£799
3,Radcliffe will compete in London. Paula Radcliffe will compete in the Flora London Marathon this year after deciding her schedule for 2005.
4,Teens 'know little' of politics. Teenagers questioned for a survey have shown little interest in politics - and have little knowledge.
5,Go-ahead for new internet names. The internet could soon have two new domain names
5,More power to the people says HP. The digital revolution is focused on letting people tell and share their own stories
2,M&S cuts prices by average of 24%. Marks & Spencer has cut prices in London and the regions by an average of 24%
1,No charges against TV's Cosby. US comedian Bill Cosby will not face charges stemming from an allegation of sexual misconduct.
5,Satellite mapping aids Darfur relief. Aid workers trying to house
4,PM apology over jailings. Tony Blair has apologised to two families who suffered one of the UK's biggest miscarriages of justice.
1,Show over for MTV's The Osbournes. Rock star Ozzy Osbourne has said his family will not make any more episodes of reality TV show The Osbournes.
5,Intel unveils laser breakthrough. Intel has said it has found a way to put a silicon-based laser on a chip
5,Gadget market 'to grow in 2005'. The explosion in consumer technology is to continue into 2005
3,Sprinter Walker quits athletics. Former European 200m champion Dougie Walker is to retire from athletics after a series of six operations left him struggling for fitness.
2,Bombardier chief to leave company. Shares in train and plane-making giant Bombardier have fallen to a 10-year low following the departure of its chief executive and two members of the board.
3,D'Arcy injury adds to Ireland woe. Gordon D'Arcy has been ruled out of the Ireland team for Saturday's Six Nations clash against Scotland in Murrayfield.
2,McDonald's to sponsor MTV show. McDonald's
4,"Blair 'up for it' ahead of poll. Tony Blair says his personal standing in the eyes of voters will be ""an issue"" in the general election."
4,Parties warned over 'grey vote'. Political parties cannot afford to take older UK voters for granted in the coming election
4,"'Best person' for top legal job. The ""best person for the job"" should be appointed lord chancellor"
2,US gives foreign firms extra time. Foreign firms have been given an extra year to meet tough new corporate governance regulations imposed by the US stock market watchdog.
1,Surprise win for anti-Bush film. Michael Moore's anti-Bush documentary Fahrenheit 9/11 has won best film at the US People's Choice Awards
2,Fed warns of more US rate rises. The US looks set for a continued boost to interest rates in 2005
3,Sydney to host north v south game. Sydney will host a northern versus southern hemisphere charity match in June or July
2,Tobacco giants hail court ruling. US tobacco companies have welcomed an appeal court's decision to reject the government's $280bn (Â£155bn) claim for alleged deceit about smoking dangers.
3,Rusedski forced out in Marseille. Greg Rusedski was forced to withdraw from the Open 13 in Marseille on Thursday with a rib injury.
4,Labour's Cunningham to stand down. Veteran Labour MP and former Cabinet minister Jack Cunningham has said he will stand down at the next election.
1,Famed music director Viotti dies. Conductor Marcello Viotti
3,Greene sets sights on world title. Maurice Greene aims to wipe out the pain of losing his Olympic 100m title in Athens by winning a fourth World Championship crown this summer.
2,US to rule on Yukos refuge call. Yukos has said a US bankruptcy court will decide whether to block Russia's impending auction of its main production arm on Thursday.
5,Europe backs digital TV lifestyle. How people receive their digital entertainment in the future could change
2,MG Rover China tie-up 'delayed'. MG Rover's proposed tie-up with China's top carmaker has been delayed due to concerns by Chinese regulators
1,Volcano drama erupts on BBC One. Supervolcano
2,Google shares fall as staff sell. Shares in Google have fallen 6.7% after employees and early investors in the web search took advantage of the first chance to sell their holdings.
5,'Podcasters' look to net money. Nasa is doing it
1,Beastie Boys win sampling battle. US rappers Beastie Boys have won their long-running battle over the use of a sample in their song Pass the Mic.
3,Parry firm over Gerrard. Listen to the full interview on Sport on Five and the BBC Sport website from 1900 GMT.
5,Yahoo moves into desktop search. Internet giant Yahoo has launched software to allow people to search e-mail and other files on their PCs.
1,Band Aid 20 single storms to No 1. The new version of the Band Aid song Do They Know It's Christmas? has gone straight in at number one in the UK singles chart.
5,Blogs take on the mainstream. Web logs or blogs are everywhere
4,"Kennedy criticises 'unfair' taxes. Gordon Brown has failed to tackle the ""fundamental unfairness"" in the tax system in his ninth Budget"
4,Terror suspects face house arrest. UK citizens suspected of involvement in terrorism could face house arrest as part of a series of new measures outlined by the home secretary.
4,'Last chance' warning for voters. People in England
1,Brookside creator's Channel 4 bid. The creator of defunct TV soap Brookside has written to the culture minister to offer to buy Channel 4.
2,Record year for Chilean copper. Chile's copper industry has registered record earnings of $14.2bn in 2004
2,S Korean credit card firm rescued. South Korea's largest credit card firm has averted liquidation following a one trillion won ($960m; Â£499m) bail-out.
4,McConnell details Scots wave toll. At least three people from Scotland died in the tsunami disaster and a further three are on the missing list
5,Anti-spam screensaver scrapped. A contentious campaign to bump up the bandwidth bills of spammers by flooding their sites with data has been dropped.
4,Lawyer attacks anti-terror laws. A senior barrister who has resigned in protest over the government's anti-terror laws says the current system is giving Britain a bad name.
2,GM in crunch talks on Fiat future. Fiat will meet car giant General Motors (GM) on Tuesday in an attempt to reach agreement over the future of the Italian firm's loss-making auto group.
5,China 'to overtake US net use'. The Chinese net-using population looks set to exceed that of the US in less than three years
1,Singer's film to show at festival. A documentary which takes a candid look at the life of chart-topping singer George Michael will be shown at this year's Berlin Film Festival.
1,Ethnic producers 'face barriers'. Minority ethnic led (Mel) production companies face barriers in succeeding in the film and television industries
1,Help for indies in download sales. A campaign has been launched to help independent labels get their music online and benefit from the growing trend for downloading music.
5,Blogger grounded by her airline. A US airline attendant is fighting for her job after she was suspended over postings on her blog
2,Japan economy slides to recession. The Japanese economy has officially gone back into recession for the fourth time in a decade.
5,UK gets official virus alert site. A rapid alerting service that tells home computer users about serious internet security problems is being launched by the UK government.
3,Kenyon denies Robben Barca return. Chelsea chief executive Peter Kenyon has played down reports that Arjen Robben will return for the Champions League match against Barcelona.
4,Muslims discuss election concerns. Issues that Muslims should be considering before voting in the next general election are to be debated by UK community representatives.
4,"Kennedy predicts bigger turnout. Voters' ""pent up passion"" could confound predictions of a low turnout in the coming general election"
1,Ocean's Twelve raids box office. Ocean's Twelve
2,US Ahold suppliers face charges. US prosecutors have charged nine food suppliers with helping Dutch retailer Ahold inflate earnings by more than $800m (Â£428m).
2,Yukos heading back to US courts. Russian oil and gas company Yukos is due in a US court on Thursday as it continues to fight for its survival.
3,Moore questions captaincy. Brian Moore believes the England captain should not be a full-back.
5,Global blogger action day called. The global web blog community is being called into action to lend support to two imprisoned Iranian bloggers.
5,New consoles promise big problems. Making games for future consoles will require more graphic artists and more money
1,U2 to play at Grammy awards show. Irish rock band U2 are to play live at the Grammy Awards presentation in the US next month
5,US woman sues over cartridges. A US woman is suing Hewlett Packard (HP)
3,Lewsey puzzle over disallowed try. England's Josh Lewsey has claimed he was denied a late try in his side's Six Nations loss to Ireland.
2,LSE 'sets date for takeover deal'. The London Stock Exchange (LSE) is planning to announce a preferred takeover by the end of the month
5,Latest Opera browser gets vocal. Net browser Opera 8.0
5,Broadband soars in 2004. If broadband were a jumbo jet
3,Moyes U-turn on Beattie dismissal. Everton manager David Moyes will discipline striker James Beattie after all for his headbutt on Chelsea defender William Gallas.
5,Google's toolbar sparks concern. Search engine firm Google has released a trial tool which is concerning some net users because it directs people to pre-selected commercial websites.
1,Elvis regains top chart position. Elvis Presley has scored his 19th number one single in the UK charts with the re-release of Jailhouse Rock
1,Hoffman hits out over modern film. Hollywood legend Dustin Hoffman has hit out at the quality of current films and theatre productions.
5,Napster offers rented music to go. Music downloading
3,Dawson wins England squad recall. Wasps scrum-half Matt Dawson has been recalled to England's training squad ahead of the RBS Six Nations and been reinstated in the Elite Player Squad.
3,England given tough Sevens draw. England will have to negotiate their way through a tough draw if they are to win the Rugby World Cup Sevens in Hong Kong next month.
1,Celebrities get their skates on. Former England footballer Paul Gascoigne will join EastEnders' actress Scarlett Johnson on BBC One's Strictly Ice Dancing.
3,Wenger rules out new keeper. Arsenal boss Arsene Wenger says he has no plans to sign a new goalkeeper during the January transfer window.
4,Drive to 'save' festive holidays. Efforts are being made to 'protect' workers' days off on Christmas Day and New Year's Day.
1,The comic book genius of Stan Lee. Stan Lee
5,Apple sues to stop product leaks. Computer firm Apple has issued a lawsuit to prevent online leaks of information about future products.
5,"T-Mobile bets on 'pocket office'. T-Mobile has launched its latest ""pocket office"" third-generation (3G) device which also has built-in wi-fi - high-speed wireless net access."
1,Da Vinci Code is 'lousy history'. The plot of an international bestseller that thousands of readers are likely to receive as a Christmas present is 'laughable'
1,Michael film signals 'retirement'. Singer George Michael has said that a new film about his life is the start of a retirement from public view.
2,Steady job growth continues in US. The US created fewer jobs than expected in December
1,Soul sensation ready for awards. South West teenage singing sensation
5,'Evil twin' fear for wireless net. People using wireless high-speed net (wi-fi) are being warned about fake hotspots
5,Ask Jeeves joins web log market. Ask Jeeves has bought the Bloglines website to improve the way it handles content from web journals or blogs.
3,Tindall aiming to earn Lions spot. Bath and England centre Mike Tindall believes he can make this summer's Lions tour
5,Rivals of the Â£400 Apple.... The Mac mini is the cheapest Apple computer ever. But though it is cheap for a Mac how does it compare to PCs that cost about the same amount? Dot.life tries to find out if you can you get more for your money if you stick with the beige box.
3,Keegan hails comeback king Fowler. Manchester City boss Kevin Keegan has praised striker Robbie Fowler for his landmark return to form.
3,Moya suffers shock loss. Fifth seed Carlos Moya was the first big name to fall at the Australian Open as he went down to fellow Spaniard Guillermo Garcia-Lopez on Monday.
2,Gold falls on IMF sale concerns. The price of gold has fallen after the International Monetary Fund (IMF) said it will look at ways of using its gold reserves to provide debt relief.
2,G7 backs Africa debt relief plan. G7 finance ministers have backed plans to write off up to 100% of the debts of some of the world's poorest countries.
5,Mobile networks seek turbo boost. Third-generation mobile (3G) networks need to get faster if they are to deliver fast internet surfing on the move and exciting new services.
2,Iran budget seeks state sell-offs. Iran's president
5,Millions to miss out on the net. By 2025
2,Two Nigerian banks set to merge. Nigerian banks United Bank of Africa and Standard Trust Bank have agreed plans to merge and create the biggest bank in West Africa.
3,Wales get Williams fitness boost. Wales are hopeful that openside flanker Martyn Williams could be fit for Saturday's RBS 6 Nations championship opener against England in Cardiff.
5,Tough rules for ringtone sellers. Firms that flout rules on how ringtones and other mobile extras are sold could be cut off from all UK phone networks.
2,MCI shares climb on takeover bid. Shares in US phone company MCI have risen on speculation that it is in takeover talks.
3,Arsenal through on penalties. Arsenal win 4-2 on penalties
3,Gerrard happy at Anfield. Liverpool captain Steven Gerrard has reiterated his desire to stay at Anfield and win trophies with the club.
3,Capriati to miss Melbourne. Jennifer Capriati has become the third leading lady to withdraw from the Australian Open because of injury.
1,Casino Royale is next Bond movie. Casino Royale
3,Hearts 2-1 Livingston. Hearts wrapped up their Scottish Cup quarter-final tie against Livingston with two goals in the first 10 minutes.
5,Why Cell will get the hard sell. The world is casting its gaze on the Cell processor for the first time
3,European medal chances improve. What have the European Indoor trials told us? Well
3,Roddick to face Saulnier in final. Andy Roddick will play Cyril Saulnier in the final of the SAP Open in San Jose on Sunday.
2,EU aiming to fuel development aid. European Union finance ministers meet on Thursday to discuss proposals
4,"Labour MP praises Tory campaign. The Conservatives have been ""a lot smarter"" in the way they have conducted the general election campaign"
2,Japan's ageing workforce: built to last. In his twenties he battled tuberculosis for eight years
1,Music man to the Oscars. Bill Conti's job of musical director of the Oscars show is not for the faint-hearted since conducting the orchestra is the ultimate plate-spinning assignment.
3,English clubs make Euro history. All four of England's Champions League representatives have reached the knockout stages for the first time.
4,Howard denies split over ID cards. Michael Howard has denied his shadow cabinet was split over its decision to back controversial Labour plans to introduce ID cards.
2,Weak dollar trims Cadbury profits. The world's biggest confectionery firm
3,England's defensive crisis grows. England's defensive worries have deepened following the withdrawal of Tottenham's Ledley King from the squad to face Holland.
4,Royal couple watch nation's mood. Prince Charles and Camilla Parker Bowles are awaiting the nation's reaction after announcing they are to be married on 8 April.
3,Minister digs in over doping row. The Belgian sports minister at the centre of the Svetlana Kuznetsova doping row says he will not apologise for making allegations against her.
3,Safin slumps to shock Dubai loss. Marat Safin suffered a shock loss to unseeded Nicolas Kiefer in round one of the Dubai Tennis Championships.
3,Mirza makes Indian tennis history. Teenager Sania Mirza completed a superb week at the Hyderabad Open by becoming the first Indian in history to win a WTA singles title.
2,French consumer spending rising. French consumers increased their spending by 1.5% in January
3,Lewis-Francis eyeing world gold. Mark Lewis-Francis says his Olympic success has made him determined to bag World Championship 100m gold in 2005.
2,Watchdog probes Vivendi bond sale. French stock market regulator AMF has filed complaints against media giant Vivendi Universal
4,"Tories attack EU asylum moves. David Blunkett has been accused of using the ""politics of confusion"" to disguise new EU immigration measures."
1,Film row over Pirates 'cannibals'. Plans to portray Dominica's Carib Indians as cannibals in the sequel to hit film Pirates of the Caribbean have been criticised by the group's chief.
3,McIlroy aiming for Madrid title. Northern Ireland man James McIlroy is confident he can win his first major title at this weekend's Spar European Indoor Championships in Madrid.
5,Apple iPod family expands market. Apple has expanded its iPod family with the release of its next generation of the digital music players.
4,UKIP outspent Labour on EU poll. The UK Independence Party outspent both Labour and the Liberal Democrats in the European elections
5,Humanoid robot learns how to run. Car-maker Honda's humanoid robot Asimo has just got faster and smarter.
2,Fresh hope after Argentine crisis. Three years after Argentina was hit by a deadly economic crisis
